id,comment_text,delays,access,costs,not about,errors
Chatroom-651349-0-5,I know ( she told me ) in the past patients have given her gifts she was not allowed to accept although I think they were expensive ? I really do not want her to reject a few flowers .,0,0,0,1,0
Mirtazapine-477177-1-4,"The sedative effects were far too severe to enable driving next day and as they are is no help in Hell in England to get PIP for mental illness , I can not afford time off .",0,0,0,1,0
Chronic_Fatigue_Syndrome-385705-10-5,"I am not the first and certainly will not be the last , but there are so many illnesses out there that can cause fatigue that are not screened for and i am sure plenty still i have not been tested for and I kind of see their point , but surely heavier screening to start with would save money in the long run , rather than constant visits too-ing and fro-ing over the years and paying out sickness benefits to those who can not work .",0,0,1,0,0
Kidney_Problems-385059-3-4,"After this I looked for a urologist who had an interest in stones and bleeding , booked a private consultation at a local hospital but my GP stated that I was wasting my money as urologists only want to operate and fix it .",0,1,0,0,0
Genital_Herpes_Simplex-589420-4-3,"My partner was like : ok , there is stuff we can do to prevent transmission , we will do that .",0,0,0,1,0
Dermatitis_And_Eczema--61721-276-3,"Recently I tried an athletes foot anti fungal wash on my nose crusties , ollowed with a cheap athletes foot cream .",0,0,0,1,0
Shoulder_Problems-621944-0-14,But it is such a lengthy process and the longer this goes on the worse it gets .,0,0,0,1,0
Neurological_Disorders-567093-3-1,Did he have private medical cover or did he just pay for the appointment and were tests ordered and did he have to pay for those privately .,0,0,1,0,0
Menopause-324921-2-2,"i done an 8 week course at our local hospital on FM and i found it really helped they went through everything from A to Z on the condition and i met some lovely ladies its just nice to talk sometimes with people in the same boat , for a long long time i couldnt understand why i ach in so many places .",0,0,0,1,0
Anxiety_Disorders-483805-2-3,"If you do not feel comfortable talking to someone you know about this , you could ring Samaritans for advice , their number is 116 123 ( thats if you are in the UK ) and its free and they are available 24hours a day 365 days a year .",0,0,0,1,0
Reflux_Oesophagitis-630584-10-5,I think you said in one of your above messages that you took PPIs and they made you sick ? In what way ? I am having an awful time with constipation and delayed gastric emptying .,0,0,0,1,0
Vertigo_and_Dizziness--40298-77-10,I can not afford to or I will give up in despair .,0,0,0,1,0
Pain_and_Pain_Relief-561490-0-70,"( The figure of fifteen million is my guestimate of application fees , licence variations , and service fees for Oxycodone and Tramadol plus any additional MA s issued for other drugs that replaced Co-proxamol ) My attempt at obtaining an answer to this question was cunningly circumvented by them using Section 12 of the Freedom of Information Act .",0,0,1,0,0
Liver_Problems-487313-2-2,"So it is good you notice this problem but you need to slow down ! Your body aches because your dehydrated drink lots of water there are things such as liver pain trust me , slow down and good luck for the future b .",0,0,0,1,0
Depression-398417-1-5,"Sure , they do not have to worry about bills or keeping a roof over their head , but there are other things in life that no matter how successful one might appear , inside , they are battling this wicked illness .",0,0,0,1,0
Gallbladder_Problems-513043-2-1,10 years ! Did you have a blocked duct for 10 years ? That is just insane ! I am so sorry you had to go for so long with problems .,0,0,0,1,0
Citalopram-512304-8-3,"I used to be able to do silly things like miss sleep , but not anymore .",0,0,0,1,0
Hip_Replacement-479788-17-4,I am 19 days post-op 2nd THR and can not wait to drive .,0,0,0,1,0
Anxiety_Disorders-401243-3-4,This is different to most available therapies in that it is not about changing our outlook .,0,0,0,1,0
Hip_Replacement-663777-0-3,I have 1 leg 8 mm longer now and trying to find a lift that works .,0,0,0,1,0
Menieres_Disease-552020-2-1,Private consultation is likely to cost 150 to 200 and if you have an MRI scan privately ( almost certainly necessary to exclude causes other than Meniere s ) expect to pay 600 - 800 for that .,0,0,1,0,0
Prostate_Problems-601566-6-8,"As for the FLA , I would say it has worked great short term , but I am watching and waiting to see if it holds up for the long term .",0,0,0,1,0
Ankle_Problems-673689-6-3,It has been slow going and I definately get tired easily .,0,0,0,1,0
Wegeners_Granulomatosis-456147-2-4,"This is a large metropolitan area and we will be conducting a variety of research projects and seeing patients in consultation , Merkel notes .",0,0,0,1,0
Hip_Replacement-559290-13-1,"Hi My THR IS 7 days today and 4 month other side , regards swelling as others will tell you we have had brutal surgery and your body is in early stages of healing so please do not worry it is all normal and to be expected , also you have had extra surgery to pelvis and some heal quicker than others You could ring the ward up , they will be happy to answer any anxieties you have but please be patient and take each day at a time , you will feel a little better every day .",0,1,0,0,0
Diverticula-531788-0-6,"next Ive had another colonoscopy CT scan , patched up and sent home ready for a letter for a consultation , since this point I am still in pain hardly eating and been reading horror stories of the colostomy bag how its very easy to be given but they are very reluctant to remove it and the complications of removal are worse than your original symptoms .",0,1,0,0,0
Lichen_Sclerosus-487681-2-2,I am lucky as I can get this outside of UK at no charge .,0,0,0,1,0
Mental_Health-362076-22-7,"That can produce extreme anxiety , which will then feed back into the parasomnia , making it much worse .",0,0,0,1,0
Benzodiazepines_and_Z_Drugs-259756-1-6,As far as I know it is not available in the UK by prescription .,0,0,0,1,0
Prostate_Problems-301859-847-5,It was also free of charge .,0,0,0,1,0
Hip_Replacement-536884-3-5,At the same time I had to fight for my ESA benefit which bizarrely was refused at tribunal level ! So one case said I was mobility impaired and the other ( DWP ) said I could work a 40hr week ! I was told I could not appeal further on the ESA but I found out I could so started that process with vengeance ! .,0,0,0,1,0
Escitalopram-631761-3-1,"Sorry typo , meant nickie .",0,0,0,1,0
Hysterectomy-567265-7-2,"I managed to eat more yest so am hoping my bowels might wake up a bitPlenty of wind going on which is horrid , never experienced pain like it ! I think I will start on a mission today with prune juice , coffee etc and see how I get on , plus senokot .",0,0,0,1,0
Gallbladder_Problems-399545-3-1,I too have one gallstone and am waiting to have my gallbladder removed .,1,0,0,0,0
Depression-668206-3-5,You can ask a friend or relative to contact us on your behalf but we must have your permission before we can discuss your personal circumstances with anyone else .,0,0,0,1,0
Anxiety_Disorders-522692-0-1,"I have been getting health anxiety for the past two years started with palpitations , I worried and I was taken to the ER had a ekg and a 48 hrs Holter I was taken to a cardiologist he said I was normal It s gotten so bad I do not know what to do anymore I am 13 I was put in the psychological ward because of this for one week I need help ! I GET pains and think I am going to die Anyone out there that has this problem I am struggling so bad .",0,1,0,0,0
Infectious_Disease--14864-0-2,I am a consultant microbiologist and was interested to see what information was available .,0,0,0,1,0
Hip_Replacement-499148-44-1,The hip is excellent ! I am walking now with no limp at all ! My Physio said it is incredible as I was listing ( like a ship ) before massively ! And mostly do not use my crutch or stick unless long walk or crowds ! Bum muscles still get tired .,0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA-551642-8-4,"Yes , you are right , magnesium is available in a lot of foods , the issue can arise when taking calcium supplements .",0,0,0,1,0
Chatroom-373699-65-1,"Very true Jessica , Welfare Rights and other Charities are available - many can be approached through Occupational Therapists or Adult Care Services .",0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA-611378-1-6,It s available over the counter as Aleve .,0,1,0,0,0
Restless_Legs_Syndrome-487034-3-1,A couple of weeks ago someone drove out of a junction without slowing down or stopping ploughed into our car .,0,0,0,1,0
Barretts_Oesophagus-258201-8-4,"I had a duodenal ulcer for two years whenI was in my early teens , nd none of the proprietary drugs helped me , hat is until the doctor tried me on a new drug called Caved-S , hich sorted it in two weeks , o problems since , hat drug is still available but my doctor would not prescribe it for me , thought this was strange but there you are .",0,1,0,0,0
Depression-404340-0-3,have suppressed so many feelings for a very long time .,0,0,0,1,0
Disc_Prolapse-489410-6-7,"I am in Scotland and wish that I have th money to go Private , it is sooo slow waiting for appointments and information .",1,0,0,0,0
Anal_Fissure_and_Proctalgia-528528-0-5,"I am currently on the ward now waiting to go in for my skin tag removal and possible LIS and I am nervous as hell ! Not so worried about the surgery itself , mostly about the aftermath and healing time and process .",0,1,0,0,0
Osteoarthritis--73408-103-1,"As for knowing who is currently rejecting OA surgery , I tried a search at one point , but all I got was the response to the words Hip Surgery , not to Rejecting Hip Surgery .",0,1,0,0,0
Prostate_Problems-693525-29-14,"One thing I have notice is that if I wait until I am having pretty strong urges - typically 4-6 hours in between , but it can be as little as 45 minutes - that it is usually easier to get into the bladder .",0,0,0,1,0
Shingles-633018-7-2,"As I understand it the superior new one ( Shingrix ? ) is not yet available in the UK , at least on the NHS .",0,1,0,0,0
Depression-670248-1-4,If they are making you miserable then limit all contact with them .,0,0,0,1,0
Carpal_Tunnel-270481-32-1,"Are you based in the UK ? Have your pain and function improved ? If not , you may need to get a referral ( or self refer if available in your area ) for physiotherapy .",0,1,0,0,0
Gallbladder_Problems-504861-3-1,"After seeing the consultant , I received a 2 page letter reporting everything we spoke about and repeating his opinion again in writing , plus the different options - go private , go with my exisitng NHS provider , transfer to the NHS hospital he covers ( but I would have to join the waiting list again there - less chance of cancellations occurring as more staff etc ) and it is further from home .",0,1,0,0,0
Benefits_and_Allowances-688681-8-1,I am not sure what you mean by both are correct Once your ESA payments are correct then you will receive 220 every 2 weeks from ESA .,0,0,0,1,0
Genitourinary_Prolapse-620160-0-6,Had consultation last week and now on 12 week waiting list .,0,1,0,0,0
Lyme_Disease-297431-4-6,"2 weeks later I called to see if the results were in and they had not started the test as they said they did not have payment details , so I gave them my credit card no .",0,0,1,0,0
Plantar_Fasciitis-658472-15-7,Today I am pain free and I want everyone with this affliction to be as pain free for the same costs .,0,0,0,1,0
Sjogrens_Syndrome-598457-1-1,"Hello Sunflower , I see you have had no replies to date so I will try to give you some encouragement although I state with emphasis that I am a biologist but am not in the medical profession so my knowledge is limited to what I have read and what I have experienced in my 72 years on this planet .",0,0,0,1,0
Menopause-509557-5-4,More money to pay out !,0,0,0,1,0
Cardiovascular_Disorders-600048-2-1,Well my husband and I attended a private consultation with Cariologist on Friday .,0,1,0,0,0
Anal_Fissure_and_Proctalgia-495376-0-37,"My mom on December 10 recommnded me Continell wet wipes me for to use , and then on December 16 she gave me misinformation on what the doctor said , and she waited a really long time to schedule an appoitment with a specialist .",1,0,0,0,0
Postherpetic_Neuralgia-660726-4-4,"I could not think my way out of it , I just had to lie and wait for it pass .",0,0,0,1,0
Pancreatitis_and_Pancreatic_Disorders-597817-7-1,I am so sorry to hear that you are sufferring and for so long .,0,0,0,1,0
PTSD_Post_Traumatic_Stress_Disorder-593825-1-14,"The pain is extremely bad , but you should not worry about ending up in a psychiatric ward .",0,1,0,0,0
Chronic_Obstructive_Pulmonary_Disease--31839-1-15,Get all the info you can and then you can make sure you get all the help available .,0,0,0,1,0
Mental_Health-594162-1-11,No one knew that your feelings had changed and were no longer a threat .,0,0,0,1,0
Fibromyalgia_Syndrome-480766-0-13,"When I arrived at the hospital , I was escorted to the pre-admissions room and seen by three different members of staff .",0,1,0,0,0
Amlodipine--27101-9-15,I am now into my second month with this product and my blood pressure is now mostly well within normal limits .,0,0,0,1,0
Genitourinary_Prolapse-621941-4-5,"The way you described sounds more supportive but perhaps riskier infection-wise ? It never occured to me that the weight limitations could be because of pain , not just a possibility of ruining the scar tissue .",0,0,0,1,0
Eating_Disorders-691012-0-1,He has all kinds of problems from self-harm to over dosing and now is refusing to eat because he does not want to get fat .,0,1,0,0,0
Menieres_Disease-562305-8-2,"I also have trouble in crowds of people , when everyone is moving .",0,0,0,1,0
Opiates_And_Opioids-499235-10-20,I had my doctor authorize me it went thru I payed for over night shipping it was suppose to arrive Saturday .,0,0,1,0,0
Henoch_Schonlein_Purpura--11126-11-1,"I was 5 6 was I first took I will but that was 24 ish years ago , they did not no what was wrong with me and put me on a ward with children who were given a short time , my mother thought I was dying .",0,1,0,0,0
Oral_and_Dental_Problems-657777-0-16,doctortor visits are expensive and somehow useless .,0,0,1,0,0
Atrophic_Vaginitis-667119-1-1,Please let us know how you do with the gel longer term .,0,0,0,1,0
Sarcoidosis-273028-3-9,"I do not say that your doctor is not good , but s he might be missing something .",0,0,0,0,1
Lichen_Planus-663059-10-6,"It is difficult to tell if there is additional infection with thrush so , now and again , use daktarin oral gel ( available over the counter ) for few days if you have whitish ulcers which are not healing .",0,0,0,1,0
Cataract-501339-39-5,"The private guy actually said I should not bother to see the NHS guy and should cancel myappointmentwhich I thought was not right - I am entitled to have a consultation with the consultant in charge of my NHS surgery , should I go down that route .",0,1,0,0,0
Hip_Replacement-480970-0-4,I explained that I was having a private consultation the next day but if I needed treatment that oils be under the NHS .,0,1,0,0,0
Chatroom-372650-3-5,"Make me too , more determined , more demanding of myself , more truthful in speaking , more faithful in my promises , more active in my work , more obedient and more submissive let me be cheerful , too , and may tomorrow be a finer , fuller day than this .",0,0,0,1,0
Hip_Replacement-489759-0-6,"While instinct says the surgeon did a good job , I am underwhelmed by the whole hospital care overall , including on the ward .",0,1,0,0,0
Haemochromatosis-529386-6-2,Red Cross rejected me .,0,0,0,1,0
Anxiety_Disorders-614004-11-96,"I also thought because of all the anxiety and whatnot , maybe my blood was being drawn to my vital organs , and my veins were maybe in a mode of survival , smaller , keeping the blood in the vital organs whilst being so unwell , making it harder to draw blood ? I do not know , maybe she just missed the vein ? I hope they can draw blood properly this coming Thursday - I do not like having this all on my mind .",0,0,0,1,0
Haemochromatosis-414426-12-4,"Only for private for the consultation , the venesections cost about 200 a time .",0,1,0,0,0
Orlistat--29297-4-7,"I have a 3 month old baby and we are always out and about at some class group - I can not afford to be running tooi the toilet ! Or rather , not making it to the toilet .",0,0,0,1,0
Menopause-623170-6-7,"I was then referred to a gynaecologist , due to thickening of the endometrium , who did an internal examination and also took several biopsies .",0,0,0,1,0
Lichen_Sclerosus-690110-31-5,"We have far to go , but at least there is hope for all Americans , not just those who have the money to access to good care .",0,0,0,1,0
Alternative_and_Complementary_Medicine-335994-5-6,but its made me nervous about taking cos any omissions had vicious consequences .,0,0,0,1,0
Benefits_and_Allowances-640198-4-3,60 Extra money because of the Disability income guarantee 22 .,0,0,0,1,0
Kidney_Failure_and_CKD-636014-11-5,By all accounts I was lucky but that is a fair indication of waiting times in the UK .,0,0,0,1,0
Prostate_Problems-568652-44-1,"The Speedicath compacts only comes in one size , and are more money than the non compact .",0,0,1,0,0
Bipolar_Affective_Disorder--36695-1-13,My understanding is that those with a bipolar diagnosis have the best chance of access to the mental health services and that these will work in tandem with the diabetic services .,0,1,0,0,0
Hip_Replacement-426518-10-2,"My advice for speedy recovery is the pointing excersises and bum clenchers , and pushing the leg down into the bed with the toes pointing upwards , I did that 3 times an hour for 5 to 10 reps , and got up every two hours for a walk about the ward on the crutches .",0,0,0,1,0
Hip_Replacement-607719-2-2,I start slow and increase speed but nothing crazy .,0,0,0,1,0
Osteoarthritis-640325-17-11,My advice is start with self MFR Trigger point treatment - plenty of freely available info online .,0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA-623122-3-2,I shall miss him very very much .,0,0,0,1,0
Menieres_Disease-633865-4-12,"I never really to my shame , thought about handicap people struggling to gain access to a specific facility Most all clinics have handicap parking , however the entry door remains a struggle .",0,1,0,0,0
Anxiety_Disorders-542496-0-11,My eldest already suffers from anxiety and emetaphobia-my fault as I always run away from him when he is ill .,0,0,0,1,0
Haemorrhoids-619307-6-1,If I was taking low doses I would just feed .,0,0,0,1,0
Venlafaxine-660395-0-1,Can I take them now or will i have to wait til my next dose .,0,0,0,1,0
Lichen_Sclerosus-675728-7-2,"I did not hv access to Clob until week 6 and only put it on white patches on inner labia , I use aemuaid or coconut oil to keep whole area moisturized .",0,1,0,0,0
Cervical_Spondylosis--13540-5-3,( Although there are still limitations ) .,0,0,0,1,0
Chronic_Fatigue_Syndrome-502817-2-23,"Eventually , like a faulty battery , it will need longer and longer to charge .",0,0,0,1,0
Osteoporosis_and_Osteopenia-556044-17-3,"She could have access to complete report through internet portal , but her practice does not use the portal .",0,0,0,1,0
Hip_Replacement-536712-5-5,"I do not know anything about medical services in your state , but ask your local doctor for help in selecting the best you can afford - to ensure the best way forward but also to ensure that you are well served if a legal case develops .",0,0,1,0,0
Bowel_Cancer-544484-22-4,I started with 3 monthly CEA tests and consultations .,0,1,0,0,0
Chronic_Fatigue_Syndrome--18790-1567-1,unfortunately she is still a complete slob who never pays her bills on time .,0,0,0,1,0
Shingles-665598-0-11,I have student loan that I need to pay and had to sell half of my film collection to get some money .,0,0,0,1,0
Citalopram-324651-2-1,"Going to stay on 10 mg for a bit longer , did yours go away and was you on a higher dose .",0,0,0,1,0
Anxiety_Disorders-607682-9-14,"It s not unusual for people with panic attacks to get an incorrect preliminary diagnosis of epilepsy , and occasionally , people with epilepsy get a misdiagnosis of panic attacks .",0,0,0,0,1
Chronic_Obstructive_Pulmonary_Disease-403319-8-1,so judgmental .,0,0,0,1,0
Bronchiectasis-552476-10-18,It s very inexpensive bought online .,0,0,0,1,0
Headache-301047-40-14,"The first appointment I could get with the sleep doctor , for just a consultation , was a month out , and all the while my headache has been getting worse every day .",0,1,0,0,0
Osteoarthritis-648705-1-14,And if you need financial assistance the drug company that makes Humira will help you pay for the drug discounts and coupons and other financial aides available .,0,1,0,0,0
Wegeners_Granulomatosis-518074-3-4,"I had three quarter of an hour initial consultation with him and followed that up with a chest x-ray , ECG and 14 vials of blood taken that day and still left the hospital after an hour and a half even after grabbing lunch ! I then had a CT scan of my chest and sinuses and a lung function test .",0,1,0,0,0
Knee_Problems-541161-2-8,everyone I have met or spoken to since are taking much longer .,0,0,0,1,0
Depression-542414-0-27,I have zero money .,0,0,0,1,0
Hip_Replacement-466307-2-6,Mine has finished up about a cm longer and I hardly notice now after 10 months but it has taken time .,0,0,0,1,0
Atrophic_Vaginitis-675582-29-3,Ca nt say they made any difference despite costing 30 .,0,0,0,1,0
Genital_Herpes_Simplex-687688-5-4,Good luck and we will wait for the swab results before we can be sure .,1,0,0,0,0
Vertigo_and_Dizziness-692222-1-11,ENT- they are limited .,0,0,0,1,0
Cardiac_Arrhythmias-642814-2-9,"The problem with Amiodarone is that it is the best available medicine for Af , ut with some side effects .",0,1,0,0,0
Pancreatitis_and_Pancreatic_Disorders-338264-10-12,"They did find cysts on my kidneys previously , but I have had those for a long time , and I think the pain is higher up in my back than kidney area .",0,0,0,1,0
Reflux_Oesophagitis-689854-2-2,i also have a reaction to fruit and veg i eat so would be limited in my intake .,0,0,0,1,0
Prostate_Problems-698036-6-2,The other thing you could try is Bifilm Defense misspelled on purpose which you can purchase on Amazon .,0,0,0,1,0
Knee_Problems-359219-0-1,"My consultant put me on the waiting list for TKR last week , oday I got anappointmentat a different hospital to see a surgeon Why ? I am worried now that it is all a mistake and I will not get the op and have to suffer on .",1,0,0,0,0
Opiates_And_Opioids-632051-31-3,"happy reading Are you sitting comfortably ? 25 yrs ago I was 32 and had three small children aged 4 , 5 6 whitest leaving work I missed the bottom 2 step and broke my ankle , I heard it snap owwww ! Was taken to A E put in a half cast three days later a full cast , it was ok I was hobbling around towards the end of the 6 wks , went to get the plaster removed and when the guy took it off he called for adoctorI ve never seen anything like it it was mottled black , green and red it looked like a movie",0,0,0,0,1
Prostate_Cancer-314064-70-6,Everyone needs to make their own decision based on all the available evidence and for that reason alone I feel that research is a good thing .,0,0,0,1,0
Alcohol_Consumption-512118-0-17,I am not bothering to buy supplies anymore then I will not be tempted but on the other hand if I do not have emergency supplies available-the craving might be to difficult to cope with .,0,1,0,0,0
Bisoprolol-548793-0-3,"I took one pill last night and today experience very slow heartrate and spaciness and nausea , i did not have before .",0,0,0,1,0
Bowel_Disorders-608575-14-1,It s so unfair you having to wait until January .,0,0,0,1,0
Sleep_Problems-529138-5-9,"The heart pounding symptoms and shortness of breath sound like panic symptoms as a result of extreme anxiety , and next time you feel like this it may be worth making a point of focusing on your breathing , slowing it down , counting , focusing on your body sensations .",0,0,0,1,0
Hip_Replacement-103913-12-2,"The company I contacted quoted E12 , 00 and I would have to pay that , then try to get some money back from the NHS .",0,0,0,1,0
Pilonidal_Sinus-570246-2-2,When having my consultation the surgeon said the infection is very severe and means they will have to cut a lot of infected tissue out .,0,1,0,0,0
Gallbladder_Problems-639787-1-4,take it slow and keep track of pain keep a journal of foods and pain any new symptoms and if it becomes worse go to ER .,0,0,0,1,0
Hip_Replacement-563211-5-4,I also have some - but much less - pain in my hip area along with some limited flexibility .,0,0,0,1,0
Postherpetic_Neuralgia--38055-6-13,"He is too far away for me , driving with limited use of my arm and horrible pain was not doable .",0,0,0,1,0
Anal_Fissure_and_Proctalgia--14782-63-12,"I was treated at Spire Harpenden , total cost approx 3000 .",0,0,1,0,0
Cataract-686754-11-1,To the point of this thread : I paid a lot of money and do harbor some dissatisfaction and have a sense that this whole industry is a little off The technology is far from perfect .,0,0,0,1,0
Urticarial_Rash-672351-4-2,"I have read many positive articles on Xolair injections , however they are expensive .",0,0,1,0,0
Pancreatitis_and_Pancreatic_Disorders-593989-1-5,A lot of doctors and hospital staff do not know much about pancreatitis so you will be in charge of your education .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-403191-5-8,Once you have an autoimmune disorder it is very unusual for it to be cured - it goes into remission and can wake up again at any time .,0,0,0,1,0
Anxiety_Disorders-622662-1-5,Maybe that is why you are struggling to believe that the doctors have missed something .,0,0,0,0,1
Epilepsy_and_Non_epileptic_seizures-414157-0-3,Im a roofer in the summer and make good money for it .,0,0,0,1,0
Psoriasis_and_Psoriatic_Arthritis-671865-8-2,for treatments for psoriasis or see the many treatments available on this sight .,0,0,0,1,0
Hip_Replacement-466444-13-2,"yes a lot to take on board , as I left the consulltant last week I asked him about exercise and he said swimming , walking and very surprisingly slow jogging ? I can not imagine doing that one with pain ? Im sorry it must be difficult when been a keen jogger , I was a keen jiver for ten years and I used a certain style which put a lot of pressure on hip for sure , I feel Im paying for this now , it just felt comfortable but had I known I would have stopped that step ! I wish does not help , because",0,0,0,1,0
Cataract--40431-0-6,Her second suggestion was that I could have a sensitivity to the cheapo NHS eye drops with preservative in them .,0,0,1,0,0
Diverticula-691661-55-7,"I was supposed to have a colonoscopy on February 15th , had to reschedule for March , as I have had another flare .",0,1,0,0,0
Fibromyalgia_Syndrome--18218-13-2,Not sure of the waiting list but my gp said that it would be quicker for him to refer me than the gp so will let you know how I get on .,0,0,0,1,0
Citalopram--28475-8-14,And then about getting enough money for your immediate concerns - like taking a bus or immediate payments that you need to make .,0,0,0,1,0
Gallbladder_Problems--28553-1-10,"On top of that , they wont tell me when I will be rescheduled for .",0,0,0,1,0
Weight_Loss_Intentional--61949-3-7,Try having complex carbs because they keep you fuller for longer .,0,0,0,1,0
Genital_Herpes_Simplex-538507-2-5,"I do not mean to freak you out , but it is not fair for half of the population to be running around with undiagnosed herpes while others are given a blood test and enter the world of rejection .",0,0,0,1,0
Autistic_Spectrum_Disorders-513659-5-19,I could not cope with crowds or parties - they would leave me drained .,0,0,0,1,0
Orlistat--26624-1-3,"A roast beef dinner might be about the same in calories as a sandwich , but I know which one keeps me full for longer .",0,0,0,1,0
Sjogrens_Syndrome-645121-8-3,"Since patients were not allowed to keep their own records either , this resulted in all kinds of misdiagnoses , lost test results etc .",0,0,0,0,1
Alcohol_Consumption-491232-18-5,It is vital that we are all very honest with each other and as each day goes by we become stronger as three people conquer this costly habit and causes so many problems .,0,0,0,1,0
Chronic_Obstructive_Pulmonary_Disease--31839-6-7,It is sad that once diagnosed there is no treatment for it - unless you can afford to move to another European country or to the USA .,0,0,0,1,0
Anxiety_Disorders-206348-0-1,So over the past few months I have been going to a clinic that has a Neuro feed back program .,0,0,1,0,0
Anxiety_Disorders-590087-0-3,"I take propranolol but it is a bit hit and miss , I do not take antidepressants anymore and have no desire to go back on them any time soon and I am waiting for my first appointment for CBT .",1,0,0,0,0
Venlafaxine-508263-4-4,The slow mirco taper seems to be the kindest and gentlest way for those of us with this withdrawal sensitivity .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA--37527-0-2,She quoted inflammatory markers - crp 10 and esr 26 just over the upper limit .,0,0,0,1,0
Mirtazapine-511242-3-3,5mg was more sedating than 15 mg for me ! And slept even longer too .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-301155-5-1,"Medicines regulators are considering whether the osteoporosis drug strontium ranelate should be withdrawn , after being advised the drug should no longer be prescribed for the condition due to concerns over its cardiovascular safety .",0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-538195-8-2,They have an agenda - to make money out of the gullible with supplements etc .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA--34116-17-5,"And all it said was b : 747d2c5c0c I DO NT FEEL WELL , I M GOING TO CRY AND IT S ALL YOUR FAULT - SORT THIS OUT - NOW b : 747d2c5c0c Two days later they ended her contract , refunded all her money , let her keep her phone and sent my Grandson 50 to spend ! Result : lol : On the other end of the scale I went into Rymans for some photographic paper and a young lad ( with obvious learning difficulties like my Grandson ) was so delightful and helpful that I wrote a complimentary letter .",0,0,0,1,0
Respiratory_Symptoms_and_Disorders-502358-0-17,The last visit cost me over 4000 just to go to the ER .,0,0,0,1,0
Uterine_Fibroids-499302-6-11,Your fibroids could have been there for a long time and therefore not a problem to leave them .,0,0,0,1,0
Citalopram-589020-3-4,These medications are slow to work so you will not feel much for maybe 3 months .,0,0,0,1,0
Alcohol_Consumption-524805-0-11,"and THIS moment is all that we have and ALL that matters ( not next week , next month , the bill that is due , the fight that you had or are going to have , etc .",0,0,0,1,0
Anxiety_Disorders-666829-6-14,"Do you have access to a therapist ? The Lexapro will help take the edge off , but therapy is a better bet for airing things that are bothering you .",0,1,0,0,0
Endometriosis-519455-0-12,"My periods , still not too painful , were becoming a little longer with three or four days of spotting before the proper period began ( not heavy ) .",0,0,0,1,0
Prostate_Problems-685253-1-14,Yes it will keep growing but it is slow in some men and fasting in others .,0,0,0,1,0
Reflux_Oesophagitis-477354-41-2,"Much the same as buying a Ferrarri but if it does not work you pay the salesman to take it back and then pay again for a cheap reliable Ford ? But , if necessary , a Nissen fondoplicatin wrap can be undone anyway .",0,0,0,1,0
Benefits_and_Allowances-548889-4-1,"No worries at all , honestly I am more than happy to help , I did not know about this place while I was going through this XP If it is successful and they change their decision and decide you do qualify , then its my understanding that they must backdate it to the date that they stopped it ie by the end of it all the money we missed out on we should be getting back .",0,0,0,1,0
Reflux_Oesophagitis-528654-1-5,"If drinking anything , I recommend limiting yourself to 1 drink .",0,0,0,1,0
Other_Conditions_and_General_Health-546938-0-2,I have had consultations with many doctors and tests with heart doctors and kidney specialists who all say it is not that problem .,0,1,0,0,0
Sciatica-414202-6-7,Now I have the 10 week waiting list to get a proper burst treatment of acupunture that will be twice weekly .,1,0,0,0,0
Sinusitis-691099-7-1,hi all in jan i had sore throat white spots in throat and chest infection which led to mu sinus drying out ever since then theyve beendoctorstruggle to breath sometimetims scary been to ent twice paid for one lot myself but its the same as youve both saiddoctorlungs an throat been using nelimeddoctornose works for cple hours .,0,0,1,0,0
Opiates_And_Opioids-518447-7-5,There are so many other medication options available that do not require getting a person hooked on one of the most addictive substances known to man .,0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA-301155-3-1,"Shame the season ticket price for older ( but not very old ) residents has doubled this year : - ( My age group is being squeezed every which way if you ask me ! Had to wait for my pension - and still only get the lower level , now I am treated as a younger person for prices .",0,0,0,1,0
Chatroom-299781-0-2,How well do those views translate to refusing life prolonging treatment when the going has become really very tough indeed .,0,1,0,0,0
Hypertension-654606-12-4,Sometimes what we read on the web can be misleading .,0,0,0,1,0
Influenza-637147-2-5,"For young males like us , they do not want to waste their time money trying to order a flurry of expensive tests when we have healthy immune systems .",0,0,1,0,0
Benefits_and_Allowances-528184-18-9,This was then followed by a letter from the council telling me that as the Pension Credit had ceased we were no longer entitled to the Council Tax Support .,0,0,0,1,0
Gabapentin-532196-4-1,I am sorry the VA put you in such a position with their threats of witholding future treatments if you refused gabapentin .,0,1,0,0,0
Orlistat-387962-1-2,Still nothing ! But hey its only day 3 and its half term next week so I will be home to maybe push the limit a little bit more ! I will keep you updated .,0,0,0,1,0
Hydrocele-548929-0-7,I am waiting letter from hospital but I can also refuse .,0,0,0,1,0
Uterine_Fibroids-175385-37-3,I presume I learnt a lot through the years and developed my own simple healthy affordable diet and exercices which helps me to live with the fibroids .,0,0,0,1,0
